order_id,order_date,customer_id,region_code,market,category,channel,quantity,unit_price,discount_pct,order_amount,cogs
O-08416,2026-05-07,C-0067,EU,UK & Ireland,Support & CS,Partner,11,2097.42,0.3500,14996.55,13693.35
O-08417,2026-05-07,C-0007,EU,Southern Europe,Services,Partner,26,444.35,0.3500,7509.52,7563.66
O-08418,2026-05-07,C-0688,US,US East,Software,Direct,94,124.08,0.3500,7581.29,3457.32
O-08419,2026-05-07,C-0626,EU,DACH,Software,Partner,90,171.08,0.3500,10008.18,4692.60
O-08420,2026-05-07,C-0477,EU,UK & Ireland,Software,Partner,34,357.06,0.3500,7891.03,3808.34
O-08421,2026-05-07,C-0790,EU,UK & Ireland,Software,Partner,117,682.18,0.3500,51879.79,24655.41
O-08422,2026-05-07,C-0111,APAC,ANZ,Hardware,Partner,9,768.98,0.3500,4498.53,4499.64
O-08423,2026-05-07,C-0427,EU,DACH,Software,Online,100,725.30,0.2777,52388.89,22874.00
O-08424,2026-05-07,C-0194,US,US West,Hardware,Partner,14,2424.66,0.3341,22602.59,21311.64
O-08425,2026-05-07,C-0612,EU,UK & Ireland,Hardware,Online,14,2915.77,0.3154,27947.55,31950.52
O-08426,2026-05-07,C-0511,US,US East,Hardware,Partner,1,4123.24,0.3500,2680.11,2616.56
O-08427,2026-05-07,C-0547,EU,UK & Ireland,Hardware,Direct,3,496.38,0.3500,967.94,1143.57
O-08428,2026-05-07,C-0719,APAC,Southeast Asia,Hardware,Online,18,2013.83,0.2481,27256.73,23765.76
O-08429,2026-05-07,C-0675,APAC,Japan,Hardware,Online,4,3766.82,0.2341,11540.30,9852.92
O-08430,2026-05-07,C-0477,EU,UK & Ireland,Services,Online,31,311.83,0.2789,6970.32,6397.78
O-08431,2026-05-07,C-0190,EU,Benelux & Nordics,Software,Online,46,767.17,0.2916,25000.43,10704.66
O-08432,2026-05-07,C-0626,EU,DACH,Hardware,Partner,12,1183.66,0.3500,9232.55,11526.36
O-08433,2026-05-07,C-0565,EU,Southern Europe,Hardware,Partner,2,823.02,0.3500,1069.93,1288.92
O-08434,2026-05-07,C-0623,EU,UK & Ireland,Support & CS,Partner,2,1638.27,0.3500,2129.75,1915.64
O-08435,2026-05-07,C-0296,EU,Southern Europe,Hardware,Partner,4,2888.94,0.3500,7511.24,9018.16
O-08436,2026-05-07,C-0073,EU,UK & Ireland,Hardware,Partner,16,3593.13,0.3500,37368.55,46763.52
O-08437,2026-05-08,C-0490,US,US West,Services,Direct,8,578.23,0.3500,3006.80,2816.88
O-08438,2026-05-08,C-0632,APAC,Southeast Asia,Hardware,Partner,17,651.20,0.3500,7195.76,7018.45
O-08439,2026-05-08,C-0792,EU,Benelux & Nordics,Services,Online,12,500.12,0.3006,4197.39,3904.32
O-08440,2026-05-08,C-0527,US,US West,Software,Partner,66,679.40,0.3500,29146.26,13341.90
O-08441,2026-05-08,C-0160,APAC,ANZ,Services,Direct,26,619.88,0.3500,10475.97,9629.36
O-08442,2026-05-08,C-0660,EU,Benelux & Nordics,Hardware,Online,13,1514.65,0.2897,13985.44,15444.39
O-08443,2026-05-08,C-0400,EU,UK & Ireland,Services,Direct,29,147.78,0.3500,2785.65,2905.51
O-08444,2026-05-08,C-0368,EU,DACH,Software,Online,13,347.41,0.2993,3164.67,1387.10
O-08445,2026-05-08,C-0562,US,US Central,Software,Online,91,805.99,0.2649,53916.41,21227.57
O-08446,2026-05-08,C-0431,EU,DACH,Software,Partner,57,813.81,0.3500,30151.66,14645.01
O-08447,2026-05-08,C-0244,APAC,Japan,Hardware,Online,14,2397.09,0.2492,25197.18,22043.28
O-08448,2026-05-08,C-0716,APAC,Southeast Asia,Services,Partner,29,234.77,0.3500,4425.41,4035.35
O-08449,2026-05-08,C-0079,EU,DACH,Software,Partner,100,250.47,0.3500,16280.55,7894.00
O-08450,2026-05-08,C-0285,US,US West,Hardware,Direct,14,645.47,0.3500,5873.78,5625.62
O-08451,2026-05-08,C-0205,US,US East,Software,Partner,90,306.51,0.3500,17930.83,8145.90
O-08452,2026-05-08,C-0143,US,US Central,Support & CS,Direct,10,1687.48,0.3500,10968.62,9189.40
O-08453,2026-05-08,C-0138,EU,DACH,Software,Partner,101,382.35,0.3500,25101.28,11712.97
O-08454,2026-05-08,C-0235,EU,Southern Europe,Software,Partner,30,886.23,0.3500,17281.49,8292.00
O-08455,2026-05-08,C-0590,US,US East,Software,Partner,31,852.19,0.3404,17424.92,7711.87
O-08456,2026-05-08,C-0047,EU,Benelux & Nordics,Support & CS,Partner,7,1129.04,0.3500,5137.13,4537.54
O-08457,2026-05-08,C-0716,APAC,Southeast Asia,Software,Partner,39,439.99,0.3500,11153.75,4987.32
O-08458,2026-05-08,C-0532,EU,DACH,Services,Partner,33,154.12,0.3500,3305.87,3334.65
O-08459,2026-05-08,C-0407,EU,UK & Ireland,Services,Online,21,480.35,0.2899,7163.09,6811.14
O-08460,2026-05-08,C-0792,EU,Benelux & Nordics,Software,Partner,16,863.50,0.3500,8980.40,4294.24
O-08461,2026-05-08,C-0069,US,US East,Software,Direct,76,248.38,0.3500,12269.97,5382.32
O-08462,2026-05-08,C-0463,EU,UK & Ireland,Services,Online,44,574.87,0.2786,18246.91,17315.32
O-08463,2026-05-08,C-0383,EU,DACH,Hardware,Online,7,655.91,0.2744,3331.32,3718.82
O-08464,2026-05-08,C-0132,US,US West,Support & CS,Online,9,301.86,0.2765,1965.69,1476.00
O-08465,2026-05-08,C-0800,US,US Central,Hardware,Partner,8,2922.69,0.3500,15197.99,14666.00
O-08466,2026-05-08,C-0327,EU,Benelux & Nordics,Hardware,Direct,17,992.35,0.3500,10965.47,13033.22
O-08467,2026-05-08,C-0234,APAC,Japan,Software,Partner,83,493.28,0.3312,27382.21,11911.33
O-08468,2026-05-08,C-0117,APAC,Southeast Asia,Software,Direct,17,405.18,0.3500,4477.24,2011.27
O-08469,2026-05-08,C-0463,EU,UK & Ireland,Services,Online,38,494.51,0.2701,13715.49,12304.02
O-08470,2026-05-08,C-0774,US,US East,Hardware,Online,14,3582.06,0.2502,37602.19,32165.56
O-08471,2026-05-08,C-0702,EU,DACH,Software,Direct,91,620.98,0.3500,36730.97,16926.00
O-08472,2026-05-08,C-0377,EU,DACH,Services,Partner,40,148.06,0.3500,3849.56,3901.20
O-08473,2026-05-09,C-0776,EU,Southern Europe,Software,Direct,6,573.65,0.3500,2237.23,1080.60
O-08474,2026-05-09,C-0656,APAC,Greater China,Support & CS,Direct,5,938.03,0.3500,3048.60,2480.10
O-08475,2026-05-09,C-0295,US,US East,Software,Direct,112,258.54,0.3500,18821.71,8470.56
O-08476,2026-05-09,C-0655,EU,DACH,Services,Partner,3,548.15,0.3500,1068.89,1118.67
O-08477,2026-05-09,C-0053,APAC,Japan,Hardware,Online,10,4177.65,0.2699,30499.52,27436.80
O-08478,2026-05-09,C-0776,EU,Southern Europe,Hardware,Direct,3,1583.56,0.3500,3087.94,3768.36
O-08479,2026-05-09,C-0630,US,US Central,Services,Partner,44,288.69,0.3500,8256.53,7769.96
O-08480,2026-05-09,C-0447,US,US East,Software,Direct,104,818.00,0.3500,55296.80,24997.44
O-08481,2026-05-09,C-0408,US,US East,Software,Direct,57,840.69,0.3500,31147.56,13600.20
O-08482,2026-05-09,C-0401,US,US East,Software,Partner,15,629.47,0.3313,6313.55,2687.25
O-08483,2026-05-09,C-0534,EU,UK & Ireland,Hardware,Partner,2,1008.62,0.3500,1311.21,1628.58
O-08484,2026-05-09,C-0020,APAC,ANZ,Services,Partner,41,433.69,0.3376,11779.18,10768.24
O-08485,2026-05-09,C-0352,US,US West,Support & CS,Partner,10,2167.66,0.3500,14089.79,11226.80
O-08486,2026-05-09,C-0660,EU,Benelux & Nordics,Services,Direct,33,307.35,0.3500,6592.66,6741.24
O-08487,2026-05-09,C-0405,EU,DACH,Support & CS,Online,9,1031.88,0.2894,6599.07,5435.01
O-08488,2026-05-09,C-0664,APAC,Japan,Hardware,Partner,5,3361.12,0.3312,11239.86,10679.85
O-08489,2026-05-10,C-0149,EU,Southern Europe,Software,Partner,95,437.49,0.3500,27015.01,12800.30
O-08490,2026-05-10,C-0631,APAC,ANZ,Software,Online,91,248.35,0.2643,16626.44,6539.26
O-08491,2026-05-10,C-0200,EU,UK & Ireland,Hardware,Partner,17,2676.51,0.3500,29575.44,34997.22
O-08492,2026-05-10,C-0003,US,US West,Services,Partner,39,372.56,0.3500,9444.40,8830.77
O-08493,2026-05-10,C-0295,US,US East,Hardware,Direct,4,369.84,0.3500,961.58,929.48
O-08494,2026-05-10,C-0272,EU,UK & Ireland,Support & CS,Partner,7,1366.14,0.3500,6215.94,5590.55
O-08495,2026-05-10,C-0039,US,US West,Software,Partner,39,467.82,0.3409,12024.40,5353.92
O-08496,2026-05-10,C-0650,EU,DACH,Hardware,Partner,3,1634.99,0.3500,3188.23,3933.09
O-08497,2026-05-10,C-0716,APAC,Southeast Asia,Software,Partner,110,887.46,0.3500,63453.39,28972.90
O-08498,2026-05-10,C-0500,US,US West,Software,Partner,30,425.35,0.3500,8294.33,3781.20
O-08499,2026-05-10,C-0317,US,US East,Support & CS,Direct,3,375.09,0.3500,731.43,614.37
O-08500,2026-05-10,C-0142,US,US East,Software,Partner,35,811.96,0.3500,18472.09,8217.30
O-08501,2026-05-10,C-0371,EU,Benelux & Nordics,Hardware,Partner,15,4100.32,0.3500,39978.12,48226.50
O-08502,2026-05-10,C-0177,APAC,Japan,Services,Partner,1,121.82,0.3500,79.18,75.78
O-08503,2026-05-10,C-0099,US,US East,Support & CS,Partner,11,1832.05,0.3500,13099.16,10473.32
O-08504,2026-05-10,C-0485,EU,UK & Ireland,Hardware,Partner,17,3654.35,0.3500,40380.57,47668.17
O-08505,2026-05-10,C-0232,EU,Southern Europe,Software,Direct,110,102.67,0.3500,7340.91,3451.80
O-08506,2026-05-10,C-0507,EU,DACH,Hardware,Partner,10,1440.64,0.3500,9364.16,11287.40
O-08507,2026-05-10,C-0292,APAC,Japan,Software,Online,17,431.51,0.2376,5592.86,2201.33
O-08508,2026-05-10,C-0244,APAC,Japan,Services,Online,23,196.64,0.2318,3474.33,2692.15
O-08509,2026-05-10,C-0699,US,US Central,Hardware,Direct,6,822.29,0.3500,3206.93,3069.06
O-08510,2026-05-10,C-0186,APAC,ANZ,Hardware,Partner,4,3442.34,0.3500,8950.08,8933.52
O-08511,2026-05-10,C-0012,US,US East,Software,Online,51,150.67,0.2676,5628.11,2178.21
O-08512,2026-05-10,C-0331,EU,Benelux & Nordics,Hardware,Partner,6,2375.96,0.3500,9266.24,11367.12
O-08513,2026-05-10,C-0694,EU,UK & Ireland,Support & CS,Partner,12,731.59,0.3500,5706.40,5192.28
O-08514,2026-05-10,C-0309,EU,UK & Ireland,Services,Direct,21,488.52,0.3500,6668.30,6642.51
O-08515,2026-05-10,C-0459,EU,UK & Ireland,Services,Online,4,569.10,0.3187,1551.01,1498.84
O-08516,2026-05-10,C-0121,US,US East,Software,Partner,68,530.17,0.3500,23433.51,10807.92
O-08517,2026-05-10,C-0771,EU,UK & Ireland,Hardware,Partner,6,2331.37,0.3500,9092.34,10821.42
O-08518,2026-05-10,C-0706,APAC,Japan,Support & CS,Partner,1,662.22,0.3312,442.90,357.69
O-08519,2026-05-10,C-0434,EU,DACH,Services,Partner,33,532.57,0.3500,11423.63,11557.26
O-08520,2026-05-10,C-0605,EU,Benelux & Nordics,Support & CS,Partner,7,1173.25,0.3500,5338.29,4803.33
O-08521,2026-05-10,C-0786,APAC,ANZ,Software,Online,16,444.81,0.2781,5137.76,2146.08
O-08522,2026-05-10,C-0221,APAC,ANZ,Hardware,Online,3,578.59,0.2636,1278.29,1121.88
O-08523,2026-05-11,C-0255,EU,UK & Ireland,Software,Direct,84,515.14,0.3500,28126.64,13673.52
O-08524,2026-05-11,C-0041,US,US Central,Services,Online,20,443.69,0.2516,6641.22,5210.40
O-08525,2026-05-11,C-0523,US,US West,Software,Online,79,141.85,0.2409,8506.24,3355.13
O-08526,2026-05-11,C-0035,APAC,Greater China,Hardware,Partner,6,4101.33,0.3500,15995.19,15679.98
O-08527,2026-05-11,C-0299,EU,Southern Europe,Services,Online,29,536.74,0.2815,11183.97,10587.32
O-08528,2026-05-11,C-0549,EU,UK & Ireland,Support & CS,Partner,4,702.20,0.3500,1825.72,1631.40
O-08529,2026-05-11,C-0141,EU,Benelux & Nordics,Support & CS,Partner,4,1500.97,0.3500,3902.52,3527.60
O-08530,2026-05-11,C-0209,EU,UK & Ireland,Hardware,Online,12,2559.84,0.3146,21055.04,24582.72
O-08531,2026-05-11,C-0496,EU,Benelux & Nordics,Software,Partner,71,422.70,0.3500,19507.60,8966.59
O-08532,2026-05-11,C-0200,EU,UK & Ireland,Hardware,Partner,2,358.04,0.3500,465.45,553.60
O-08533,2026-05-11,C-0086,EU,UK & Ireland,Hardware,Online,9,2410.74,0.3150,14862.76,17603.55
O-08534,2026-05-11,C-0309,EU,UK & Ireland,Support & CS,Partner,10,2363.14,0.3500,15360.41,13616.00
O-08535,2026-05-11,C-0674,EU,DACH,Software,Partner,28,195.17,0.3500,3552.09,1675.80
O-08536,2026-05-11,C-0703,EU,DACH,Hardware,Partner,16,4004.20,0.3500,41643.68,51212.96
O-08537,2026-05-11,C-0161,APAC,ANZ,Support & CS,Partner,12,2045.32,0.3500,15953.50,12962.16
O-08538,2026-05-11,C-0639,EU,UK & Ireland,Hardware,Direct,9,3201.79,0.3500,18730.47,22928.67
O-08539,2026-05-11,C-0279,US,US East,Hardware,Direct,13,1465.06,0.3500,12379.76,12443.21
O-08540,2026-05-11,C-0797,US,US Central,Software,Online,64,568.16,0.2495,27290.18,10762.88
O-08541,2026-05-11,C-0265,US,US Central,Hardware,Online,5,1505.32,0.2462,5673.25,4702.05
O-08542,2026-05-11,C-0546,EU,Southern Europe,Support & CS,Online,10,625.65,0.2770,4523.18,3524.00
O-08543,2026-05-11,C-0659,EU,Benelux & Nordics,Hardware,Partner,10,1089.68,0.3500,7082.92,8685.40
O-08544,2026-05-11,C-0545,EU,Southern Europe,Hardware,Direct,17,3087.18,0.3500,34113.34,41830.88
O-08545,2026-05-11,C-0142,US,US East,Hardware,Partner,16,1889.03,0.3500,19645.91,19345.28
O-08546,2026-05-11,C-0688,US,US East,Services,Direct,43,439.48,0.3500,12283.47,11260.41
O-08547,2026-05-11,C-0636,APAC,Japan,Software,Partner,30,495.43,0.3500,9660.89,4487.10
O-08548,2026-05-11,C-0783,US,US Central,Hardware,Partner,8,1729.13,0.3500,8991.48,8779.60
O-08549,2026-05-11,C-0757,EU,Southern Europe,Support & CS,Online,7,818.77,0.2994,4015.61,3234.49
O-08550,2026-05-11,C-0591,EU,DACH,Support & CS,Direct,4,476.72,0.3500,1239.47,1105.52
O-08551,2026-05-11,C-0350,EU,Benelux & Nordics,Services,Partner,23,478.17,0.3500,7148.64,7555.50
O-08552,2026-05-11,C-0682,APAC,Southeast Asia,Support & CS,Partner,12,712.48,0.3500,5557.34,4629.72
O-08553,2026-05-11,C-0146,US,US West,Hardware,Direct,15,904.10,0.3500,8814.98,8622.75
O-08554,2026-05-11,C-0423,US,US East,Software,Partner,99,195.52,0.3500,12581.71,5635.08
O-08555,2026-05-11,C-0287,US,US East,Hardware,Online,8,722.93,0.2321,4440.95,3808.64
O-08556,2026-05-11,C-0380,US,US West,Support & CS,Online,5,650.45,0.2327,2495.57,1697.75
O-08557,2026-05-11,C-0067,EU,UK & Ireland,Hardware,Partner,1,454.83,0.3500,295.64,358.40
O-08558,2026-05-11,C-0782,EU,Benelux & Nordics,Services,Partner,31,453.92,0.3500,9146.49,9159.88
O-08559,2026-05-11,C-0714,US,US West,Hardware,Partner,3,3281.27,0.3500,6398.48,6458.04
O-08560,2026-05-11,C-0432,APAC,ANZ,Hardware,Partner,12,2214.31,0.3500,17271.62,17082.24
O-08561,2026-05-11,C-0705,APAC,Southeast Asia,Software,Partner,111,686.69,0.3406,50259.15,21965.79
O-08562,2026-05-12,C-0603,EU,UK & Ireland,Hardware,Online,5,3715.67,0.2903,13185.65,14941.25
O-08563,2026-05-12,C-0529,EU,DACH,Services,Partner,23,372.19,0.3500,5564.24,5677.55
O-08564,2026-05-12,C-0031,US,US Central,Software,Partner,63,404.71,0.3500,16572.87,7577.64
O-08565,2026-05-12,C-0561,US,US West,Hardware,Direct,13,998.27,0.3500,8435.38,8169.46
O-08566,2026-05-12,C-0709,EU,Southern Europe,Hardware,Direct,8,3425.93,0.3500,17814.84,21081.12
O-08567,2026-05-12,C-0723,EU,UK & Ireland,Software,Direct,62,331.55,0.3500,13361.47,6203.10
O-08568,2026-05-12,C-0228,APAC,Japan,Software,Partner,9,226.71,0.3399,1346.85,607.32
O-08569,2026-05-12,C-0218,EU,DACH,Hardware,Online,1,1738.76,0.2845,1244.15,1345.13
O-08570,2026-05-12,C-0185,APAC,ANZ,Hardware,Direct,18,1055.90,0.3500,12354.03,12475.98
O-08571,2026-05-12,C-0337,US,US East,Hardware,Direct,11,3522.10,0.3500,25183.01,25128.29
O-08572,2026-05-12,C-0248,US,US Central,Support & CS,Partner,11,1486.48,0.3500,10628.33,8878.21
O-08573,2026-05-12,C-0289,US,US West,Services,Partner,43,442.04,0.3483,12387.86,11366.62
O-08574,2026-05-12,C-0785,US,US East,Support & CS,Partner,3,2196.00,0.3500,4282.20,3566.28
O-08575,2026-05-12,C-0793,US,US East,Support & CS,Direct,7,1304.29,0.3500,5934.52,4779.18
O-08576,2026-05-12,C-0553,US,US Central,Support & CS,Direct,4,1553.14,0.3500,4038.16,3342.60
O-08577,2026-05-12,C-0675,APAC,Japan,Services,Partner,27,387.95,0.3500,6808.52,6489.72
O-08578,2026-05-12,C-0477,EU,UK & Ireland,Software,Partner,14,328.67,0.3500,2990.90,1441.02
O-08579,2026-05-12,C-0523,US,US West,Hardware,Partner,7,2876.60,0.3500,13088.53,12690.37
O-08580,2026-05-12,C-0663,EU,DACH,Services,Partner,30,581.17,0.3500,11332.81,11846.40
O-08581,2026-05-12,C-0054,EU,UK & Ireland,Hardware,Online,8,1121.46,0.3111,6180.82,6951.76
O-08582,2026-05-12,C-0437,US,US West,Services,Partner,26,536.48,0.3500,9066.51,8197.54
O-08583,2026-05-12,C-0048,EU,Southern Europe,Services,Partner,1,215.05,0.3500,139.78,139.53
O-08584,2026-05-12,C-0365,APAC,ANZ,Services,Partner,32,134.82,0.3500,2804.26,2639.04
O-08585,2026-05-13,C-0013,EU,Southern Europe,Software,Direct,51,68.31,0.3500,2264.48,1075.08
O-08586,2026-05-13,C-0561,US,US West,Software,Partner,63,183.84,0.3442,7595.77,3420.90
O-08587,2026-05-13,C-0007,EU,Southern Europe,Hardware,Direct,15,3981.80,0.3500,38822.55,47593.50
O-08588,2026-05-13,C-0162,US,US West,Software,Online,29,876.27,0.2588,18834.19,7180.98
O-08589,2026-05-13,C-0326,EU,Benelux & Nordics,Services,Direct,26,280.51,0.3500,4740.62,4905.42
O-08590,2026-05-13,C-0086,EU,UK & Ireland,Services,Partner,28,437.91,0.3500,7969.96,8209.32
O-08591,2026-05-13,C-0431,EU,DACH,Services,Partner,39,442.37,0.3500,11214.08,11200.02
O-08592,2026-05-13,C-0058,US,US Central,Services,Partner,23,600.66,0.3500,8979.87,8123.14
O-08593,2026-05-13,C-0318,US,US East,Support & CS,Online,10,456.30,0.2569,3390.93,2381.20
O-08594,2026-05-13,C-0112,EU,UK & Ireland,Hardware,Direct,14,3492.43,0.3500,31781.11,38296.30
O-08595,2026-05-13,C-0587,EU,UK & Ireland,Services,Direct,27,181.89,0.3500,3192.17,3314.25
O-08596,2026-05-13,C-0103,US,US East,Hardware,Partner,6,1745.29,0.3500,6806.63,6851.34
O-08597,2026-05-13,C-0450,US,US East,Hardware,Partner,10,3019.92,0.3500,19629.48,19019.10
O-08598,2026-05-13,C-0643,EU,DACH,Services,Online,30,411.56,0.3129,8484.08,8451.00
O-08599,2026-05-13,C-0397,US,US East,Software,Partner,31,445.36,0.3398,9115.10,4101.92
O-08600,2026-05-13,C-0640,EU,DACH,Support & CS,Partner,12,1990.12,0.3500,15522.94,13653.36
O-08601,2026-05-13,C-0335,US,US West,Software,Partner,78,677.38,0.3500,34343.17,15425.28
O-08602,2026-05-13,C-0466,US,US East,Software,Online,45,549.72,0.2331,18972.19,6995.70
O-08603,2026-05-13,C-0674,EU,DACH,Services,Direct,21,569.14,0.3500,7768.76,7737.45
O-08604,2026-05-13,C-0786,APAC,ANZ,Hardware,Partner,7,3189.38,0.3423,14682.75,14237.37
O-08605,2026-05-13,C-0611,APAC,Japan,Hardware,Online,13,3113.54,0.2419,30682.89,25769.64
O-08606,2026-05-13,C-0262,EU,DACH,Hardware,Online,12,2807.74,0.2774,24345.46,27260.88
O-08607,2026-05-13,C-0042,APAC,ANZ,Hardware,Direct,4,3234.80,0.3500,8410.48,8383.64
O-08608,2026-05-13,C-0294,EU,Southern Europe,Software,Partner,111,257.13,0.3500,18551.93,8515.92
O-08609,2026-05-13,C-0254,EU,DACH,Support & CS,Direct,12,2104.18,0.3500,16412.60,15082.92
O-08610,2026-05-13,C-0477,EU,UK & Ireland,Hardware,Partner,17,2229.48,0.3500,24635.75,30516.36
O-08611,2026-05-14,C-0738,EU,DACH,Services,Partner,25,393.55,0.3500,6395.19,6385.50
O-08612,2026-05-14,C-0675,APAC,Japan,Hardware,Partner,5,1139.97,0.3318,3808.48,3680.10
O-08613,2026-05-14,C-0542,US,US West,Services,Direct,28,636.74,0.3500,11588.67,10491.32
O-08614,2026-05-14,C-0533,APAC,Japan,Hardware,Partner,15,3060.02,0.3301,30750.07,30064.65
O-08615,2026-05-14,C-0019,EU,UK & Ireland,Hardware,Partner,4,3362.13,0.3500,8741.54,10442.92
O-08616,2026-05-14,C-0605,EU,Benelux & Nordics,Software,Partner,39,847.22,0.3500,21477.03,10231.65
O-08617,2026-05-14,C-0312,US,US West,Hardware,Direct,14,1891.19,0.3500,17209.83,16806.44
O-08618,2026-05-14,C-0478,EU,UK & Ireland,Software,Partner,8,91.22,0.3500,474.34,224.00
O-08619,2026-05-14,C-0473,EU,Southern Europe,Hardware,Partner,11,914.06,0.3500,6535.53,7743.23
O-08620,2026-05-14,C-0757,EU,Southern Europe,Services,Partner,44,301.38,0.3500,8619.47,8589.24
O-08621,2026-05-14,C-0780,EU,DACH,Support & CS,Direct,8,1380.86,0.3500,7180.47,6538.24
O-08622,2026-05-14,C-0292,APAC,Japan,Software,Partner,109,220.65,0.3354,15983.13,6952.02
O-08623,2026-05-14,C-0779,EU,DACH,Services,Direct,36,444.55,0.3500,10402.47,10593.00
O-08624,2026-05-14,C-0569,EU,UK & Ireland,Software,Direct,102,805.94,0.3500,53433.82,25018.56
O-08625,2026-05-14,C-0593,EU,UK & Ireland,Services,Partner,38,646.37,0.3500,15965.34,16817.66
O-08626,2026-05-14,C-0237,US,US Central,Support & CS,Online,1,1303.91,0.2730,947.94,706.27
O-08627,2026-05-14,C-0562,US,US Central,Software,Partner,40,89.15,0.3490,2321.48,1036.80
O-08628,2026-05-14,C-0125,EU,DACH,Software,Partner,78,808.74,0.3500,41003.12,19295.64
O-08629,2026-05-14,C-0455,US,US West,Hardware,Direct,11,1455.97,0.3500,10410.19,10349.57
O-08630,2026-05-14,C-0348,EU,UK & Ireland,Hardware,Partner,7,2233.73,0.3500,10163.47,12113.08
O-08631,2026-05-14,C-0190,EU,Benelux & Nordics,Support & CS,Partner,8,424.63,0.3500,2208.08,1983.20
O-08632,2026-05-15,C-0695,EU,Benelux & Nordics,Hardware,Partner,11,604.55,0.3500,4322.53,5337.53
O-08633,2026-05-15,C-0093,US,US West,Software,Partner,105,572.88,0.3500,39099.06,17978.10
O-08634,2026-05-15,C-0058,US,US Central,Support & CS,Direct,3,2331.45,0.3500,4546.33,3749.22
O-08635,2026-05-15,C-0118,APAC,Japan,Services,Online,45,286.85,0.2762,9342.52,7850.70
O-08636,2026-05-15,C-0134,EU,UK & Ireland,Hardware,Online,7,1427.94,0.2831,7165.36,7712.81
O-08637,2026-05-15,C-0044,US,US West,Software,Direct,101,404.72,0.3500,26569.87,12128.08
O-08638,2026-05-15,C-0398,EU,DACH,Hardware,Direct,11,1245.37,0.3500,8904.40,10834.01
O-08639,2026-05-15,C-0779,EU,DACH,Support & CS,Partner,12,2185.59,0.3500,17047.60,15355.68
O-08640,2026-05-15,C-0257,US,US East,Hardware,Online,16,2319.04,0.2493,27854.28,24288.96
O-08641,2026-05-15,C-0275,EU,UK & Ireland,Software,Partner,109,412.37,0.3500,29216.41,14197.25
O-08642,2026-05-15,C-0402,APAC,Greater China,Software,Partner,79,258.20,0.3500,13258.57,6045.87
O-08643,2026-05-15,C-0257,US,US East,Software,Partner,44,517.59,0.3500,14803.07,6627.28
O-08644,2026-05-15,C-0262,EU,DACH,Services,Partner,17,273.37,0.3500,3020.74,3044.87
O-08645,2026-05-15,C-0488,US,US Central,Software,Online,45,727.17,0.2763,23680.46,9567.45
O-08646,2026-05-15,C-0611,APAC,Japan,Support & CS,Partner,10,820.50,0.3500,5333.25,4569.60
O-08647,2026-05-15,C-0233,EU,DACH,Software,Direct,37,455.02,0.3500,10943.23,5024.60
O-08648,2026-05-15,C-0111,APAC,ANZ,Services,Direct,18,321.83,0.3500,3765.41,3547.80
O-08649,2026-05-15,C-0683,US,US East,Hardware,Direct,11,2054.22,0.3500,14687.67,14413.30
O-08650,2026-05-15,C-0706,APAC,Japan,Hardware,Partner,17,3605.39,0.3497,39855.64,38764.25
O-08651,2026-05-15,C-0537,EU,UK & Ireland,Support & CS,Direct,2,719.74,0.3500,935.66,831.20
O-08652,2026-05-15,C-0651,US,US Central,Services,Direct,11,231.09,0.3500,1652.29,1484.78
